"age"	"workclass"	"education"	"educationNum"	"maritalStatus"	"occupation"	"relationship"	"race"	"sex"	"nativeCountry"
67	"Self-emp-not-inc"	"HS-grad"	9	"Married-civ-spouse"	"Transport-moving"	"Husband"	"White"	"Male"	"United-States"
26	"Private"	"HS-grad"	9	"Widowed"	"Transport-moving"	"Not-in-family"	"White"	"Male"	"United-States"
21	"Private"	"Some-college"	10	"Never-married"	"Craft-repair"	"Not-in-family"	"White"	"Male"	"United-States"
33	"Private"	"HS-grad"	9	"Married-civ-spouse"	"Machine-op-inspct"	"Husband"	"White"	"Male"	"United-States"
33	"Private"	"HS-grad"	9	"Divorced"	"Other-service"	"Unmarried"	"White"	"Female"	"United-States"
59	"State-gov"	"Bachelors"	13	"Married-civ-spouse"	"Exec-managerial"	"Husband"	"White"	"Male"	"United-States"
82	"Self-emp-inc"	"7th-8th"	4	"Married-civ-spouse"	"Farming-fishing"	"Husband"	"White"	"Male"	"United-States"
34	"State-gov"	"Doctorate"	16	"Married-civ-spouse"	"Prof-specialty"	"Wife"	"White"	"Female"	"United-States"
29	"Private"	"Bachelors"	13	"Married-civ-spouse"	"Exec-managerial"	"Husband"	"White"	"Male"	"France"
19	"Private"	"Some-college"	10	"Divorced"	"Other-service"	"Own-child"	"White"	"Female"	"United-States"
57	"Self-emp-not-inc"	"HS-grad"	9	"Married-civ-spouse"	"Exec-managerial"	"Husband"	"White"	"Male"	"United-States"
41	"Private"	"Some-college"	10	"Married-civ-spouse"	"Exec-managerial"	"Husband"	"White"	"Male"	"United-States"
55	"Private"	"10th"	6	"Married-civ-spouse"	"Other-service"	"Husband"	"Black"	"Male"	"United-States"
27	"Private"	"Some-college"	10	"Never-married"	"Handlers-cleaners"	"Not-in-family"	"Black"	"Male"	"United-States"
33	"Private"	"HS-grad"	9	"Never-married"	"Craft-repair"	"Not-in-family"	"White"	"Male"	"United-States"
43	"State-gov"	"Some-college"	10	"Divorced"	"Adm-clerical"	"Not-in-family"	"Black"	"Male"	"United-States"
72	"Federal-gov"	"Some-college"	10	"Widowed"	"Tech-support"	"Not-in-family"	"White"	"Female"	"United-States"
68	"Self-emp-not-inc"	"HS-grad"	9	"Married-civ-spouse"	"Sales"	"Husband"	"White"	"Male"	"United-States"
29	"Private"	"HS-grad"	9	"Separated"	"Adm-clerical"	"Own-child"	"White"	"Female"	"United-States"
41	"Private"	"Bachelors"	13	"Married-civ-spouse"	"Prof-specialty"	"Husband"	"White"	"Male"	"United-States"
30	"Private"	"HS-grad"	9	"Married-civ-spouse"	"Protective-serv"	"Husband"	"White"	"Male"	"United-States"
31	"Private"	"Bachelors"	13	"Divorced"	"Other-service"	"Not-in-family"	"Asian-Pac-Islander"	"Male"	"United-States"
54	"Private"	"5th-6th"	3	"Married-spouse-absent"	"Other-service"	"Unmarried"	"Black"	"Female"	"Haiti"
32	"Private"	"Assoc-acdm"	12	"Separated"	"Exec-managerial"	"Unmarried"	"White"	"Female"	"United-States"
56	"Private"	"HS-grad"	9	"Widowed"	"Sales"	"Not-in-family"	"White"	"Female"	"United-States"
41	"State-gov"	"Assoc-voc"	11	"Married-civ-spouse"	"Prof-specialty"	"Husband"	"White"	"Male"	"United-States"
48	"Private"	"HS-grad"	9	"Divorced"	"Adm-clerical"	"Not-in-family"	"White"	"Female"	"United-States"
66	"Self-emp-not-inc"	"7th-8th"	4	"Married-civ-spouse"	"Farming-fishing"	"Husband"	"White"	"Male"	"United-States"
25	"Self-emp-inc"	"Bachelors"	13	"Never-married"	"Sales"	"Not-in-family"	"White"	"Female"	"United-States"
31	"Private"	"HS-grad"	9	"Married-civ-spouse"	"Machine-op-inspct"	"Husband"	"White"	"Male"	"United-States"
32	"Private"	"Assoc-acdm"	12	"Divorced"	"Sales"	"Not-in-family"	"White"	"Male"	"United-States"
51	"Private"	"Bachelors"	13	"Married-civ-spouse"	"Exec-managerial"	"Husband"	"White"	"Male"	"United-States"
42	"Private"	"HS-grad"	9	"Never-married"	"Adm-clerical"	"Other-relative"	"Black"	"Female"	"Trinadad&Tobago"
31	"Private"	"Prof-school"	15	"Married-civ-spouse"	"Prof-specialty"	"Husband"	"White"	"Male"	"United-States"
43	"Self-emp-not-inc"	"HS-grad"	9	"Married-civ-spouse"	"Exec-managerial"	"Wife"	"White"	"Female"	"United-States"
42	"Private"	"Some-college"	10	"Never-married"	"Transport-moving"	"Unmarried"	"Black"	"Female"	"United-States"
20	"State-gov"	"HS-grad"	9	"Never-married"	"Other-service"	"Other-relative"	"Other"	"Male"	"United-States"
40	"Private"	"Bachelors"	13	"Married-civ-spouse"	"Prof-specialty"	"Husband"	"White"	"Male"	"United-States"
65	"Private"	"HS-grad"	9	"Widowed"	"Adm-clerical"	"Not-in-family"	"White"	"Female"	"United-States"
53	"Private"	"Bachelors"	13	"Married-civ-spouse"	"Prof-specialty"	"Husband"	"White"	"Male"	"United-States"
56	"Private"	"Some-college"	10	"Married-civ-spouse"	"Craft-repair"	"Husband"	"White"	"Male"	"United-States"
51	"State-gov"	"Doctorate"	16	"Married-civ-spouse"	"Exec-managerial"	"Husband"	"White"	"Male"	"United-States"
44	"Private"	"Masters"	14	"Married-civ-spouse"	"Exec-managerial"	"Husband"	"White"	"Male"	"United-States"
49	"Self-emp-inc"	"HS-grad"	9	"Married-civ-spouse"	"Exec-managerial"	"Husband"	"White"	"Male"	"United-States"
47	"Private"	"HS-grad"	9	"Divorced"	"Craft-repair"	"Not-in-family"	"Black"	"Male"	"United-States"
22	"Private"	"Assoc-acdm"	12	"Married-civ-spouse"	"Prof-specialty"	"Wife"	"White"	"Female"	"United-States"
53	"Private"	"Some-college"	10	"Separated"	"Craft-repair"	"Not-in-family"	"White"	"Male"	"United-States"
41	"Local-gov"	"Some-college"	10	"Divorced"	"Protective-serv"	"Not-in-family"	"White"	"Male"	"United-States"
19	"Private"	"HS-grad"	9	"Never-married"	"Adm-clerical"	"Own-child"	"White"	"Male"	"United-States"
27	"Local-gov"	"Bachelors"	13	"Never-married"	"Prof-specialty"	"Not-in-family"	"Amer-Indian-Eskimo"	"Female"	"United-States"
48	"Self-emp-not-inc"	"Assoc-voc"	11	"Married-civ-spouse"	"Exec-managerial"	"Wife"	"White"	"Female"	"United-States"
52	"Private"	"7th-8th"	4	"Never-married"	"Other-service"	"Own-child"	"White"	"Female"	"United-States"
61	"State-gov"	"Prof-school"	15	"Married-civ-spouse"	"Prof-specialty"	"Husband"	"White"	"Male"	"United-States"
45	"Self-emp-not-inc"	"Bachelors"	13	"Married-civ-spouse"	"Exec-managerial"	"Husband"	"Asian-Pac-Islander"	"Male"	"China"
29	"Private"	"9th"	5	"Married-civ-spouse"	"Machine-op-inspct"	"Husband"	"White"	"Male"	"United-States"
41	"Private"	"Some-college"	10	"Divorced"	"Other-service"	"Not-in-family"	"White"	"Male"	"United-States"
38	"Private"	"Some-college"	10	"Divorced"	"Exec-managerial"	"Unmarried"	"Black"	"Male"	"United-States"
32	"Private"	"Some-college"	10	"Married-civ-spouse"	"Prof-specialty"	"Wife"	"White"	"Female"	"United-States"
37	"Private"	"HS-grad"	9	"Married-civ-spouse"	"Other-service"	"Husband"	"White"	"Male"	"United-States"
55	"Private"	"10th"	6	"Married-civ-spouse"	"Machine-op-inspct"	"Husband"	"White"	"Male"	"United-States"
62	"Local-gov"	"HS-grad"	9	"Married-civ-spouse"	"Transport-moving"	"Husband"	"White"	"Male"	"United-States"
48	"Private"	"HS-grad"	9	"Married-civ-spouse"	"Machine-op-inspct"	"Husband"	"White"	"Male"	"United-States"
43	"Private"	"Some-college"	10	"Married-civ-spouse"	"Exec-managerial"	"Husband"	"White"	"Male"	"United-States"
25	"Private"	"HS-grad"	9	"Never-married"	"Sales"	"Own-child"	"Black"	"Male"	"United-States"
47	"Private"	"HS-grad"	9	"Separated"	"Other-service"	"Not-in-family"	"White"	"Female"	"United-States"
49	"Self-emp-not-inc"	"Bachelors"	13	"Married-civ-spouse"	"Farming-fishing"	"Husband"	"White"	"Male"	"United-States"
55	"Private"	"HS-grad"	9	"Married-civ-spouse"	"Other-service"	"Husband"	"White"	"Male"	"United-States"
42	"Private"	"HS-grad"	9	"Divorced"	"Adm-clerical"	"Unmarried"	"White"	"Female"	"United-States"
40	"Private"	"HS-grad"	9	"Divorced"	"Adm-clerical"	"Own-child"	"White"	"Male"	"United-States"
34	"Private"	"Assoc-voc"	11	"Married-civ-spouse"	"Exec-managerial"	"Husband"	"White"	"Male"	"United-States"
38	"Private"	"HS-grad"	9	"Separated"	"Sales"	"Unmarried"	"White"	"Female"	"United-States"
39	"Private"	"HS-grad"	9	"Married-civ-spouse"	"Craft-repair"	"Husband"	"White"	"Male"	"United-States"
45	"Private"	"Assoc-acdm"	12	"Divorced"	"Craft-repair"	"Not-in-family"	"White"	"Female"	"United-States"
43	"Private"	"Assoc-acdm"	12	"Never-married"	"Sales"	"Own-child"	"White"	"Male"	"United-States"
32	"Federal-gov"	"HS-grad"	9	"Never-married"	"Exec-managerial"	"Not-in-family"	"Black"	"Female"	"United-States"
18	"Private"	"Some-college"	10	"Never-married"	"Other-service"	"Own-child"	"White"	"Female"	"Mexico"
27	"Private"	"Masters"	14	"Never-married"	"Prof-specialty"	"Not-in-family"	"White"	"Male"	"United-States"
57	"Private"	"Assoc-acdm"	12	"Divorced"	"Tech-support"	"Not-in-family"	"White"	"Female"	"United-States"
38	"Private"	"HS-grad"	9	"Married-civ-spouse"	"Adm-clerical"	"Wife"	"White"	"Female"	"United-States"
67	"Private"	"Bachelors"	13	"Married-civ-spouse"	"Prof-specialty"	"Husband"	"White"	"Male"	"United-States"
26	"Private"	"11th"	7	"Separated"	"Other-service"	"Unmarried"	"White"	"Female"	"United-States"
21	"Private"	"HS-grad"	9	"Never-married"	"Machine-op-inspct"	"Own-child"	"White"	"Male"	"United-States"
17	"Private"	"10th"	6	"Never-married"	"Other-service"	"Own-child"	"White"	"Male"	"United-States"
31	"Private"	"HS-grad"	9	"Married-civ-spouse"	"Craft-repair"	"Husband"	"White"	"Male"	"Mexico"
51	"Self-emp-not-inc"	"Assoc-acdm"	12	"Separated"	"Sales"	"Not-in-family"	"Black"	"Male"	"United-States"
29	"Private"	"Bachelors"	13	"Married-civ-spouse"	"Exec-managerial"	"Husband"	"White"	"Male"	"United-States"
28	"Private"	"Bachelors"	13	"Never-married"	"Craft-repair"	"Own-child"	"White"	"Male"	"United-States"
32	"Private"	"Assoc-acdm"	12	"Married-civ-spouse"	"Prof-specialty"	"Husband"	"White"	"Male"	"United-States"
31	"Local-gov"	"Some-college"	10	"Married-civ-spouse"	"Protective-serv"	"Husband"	"White"	"Male"	"United-States"
26	"Private"	"Some-college"	10	"Married-civ-spouse"	"Handlers-cleaners"	"Husband"	"White"	"Male"	"United-States"
28	"Local-gov"	"Bachelors"	13	"Divorced"	"Prof-specialty"	"Not-in-family"	"White"	"Female"	"United-States"
40	"Private"	"Masters"	14	"Never-married"	"Prof-specialty"	"Not-in-family"	"White"	"Female"	"United-States"
51	"Private"	"7th-8th"	4	"Never-married"	"Handlers-cleaners"	"Own-child"	"White"	"Male"	"United-States"
62	"Private"	"Some-college"	10	"Married-civ-spouse"	"Transport-moving"	"Husband"	"Black"	"Male"	"United-States"
54	"Private"	"10th"	6	"Married-civ-spouse"	"Machine-op-inspct"	"Husband"	"White"	"Male"	"United-States"
55	"Private"	"HS-grad"	9	"Separated"	"Other-service"	"Not-in-family"	"White"	"Female"	"United-States"
24	"Private"	"HS-grad"	9	"Never-married"	"Handlers-cleaners"	"Not-in-family"	"White"	"Male"	"United-States"
27	"Private"	"Masters"	14	"Never-married"	"Adm-clerical"	"Own-child"	"White"	"Male"	"United-States"
18	"Private"	"HS-grad"	9	"Never-married"	"Transport-moving"	"Own-child"	"White"	"Male"	"United-States"
22	"Private"	"Bachelors"	13	"Never-married"	"Prof-specialty"	"Not-in-family"	"Amer-Indian-Eskimo"	"Female"	"United-States"
21	"Private"	"HS-grad"	9	"Never-married"	"Sales"	"Not-in-family"	"White"	"Female"	"United-States"
44	"Self-emp-not-inc"	"Some-college"	10	"Married-civ-spouse"	"Sales"	"Husband"	"Asian-Pac-Islander"	"Male"	"Philippines"
38	"Private"	"Bachelors"	13	"Married-civ-spouse"	"Prof-specialty"	"Husband"	"White"	"Male"	"United-States"
39	"Private"	"Bachelors"	13	"Married-civ-spouse"	"Prof-specialty"	"Husband"	"White"	"Male"	"United-States"
27	"Private"	"HS-grad"	9	"Married-civ-spouse"	"Craft-repair"	"Husband"	"White"	"Male"	"United-States"
35	"Private"	"11th"	7	"Divorced"	"Craft-repair"	"Not-in-family"	"Black"	"Male"	"United-States"
51	"Private"	"Some-college"	10	"Married-civ-spouse"	"Craft-repair"	"Husband"	"White"	"Male"	"United-States"
60	"Private"	"Some-college"	10	"Married-civ-spouse"	"Other-service"	"Husband"	"White"	"Male"	"United-States"
38	"Private"	"HS-grad"	9	"Married-civ-spouse"	"Machine-op-inspct"	"Husband"	"White"	"Male"	"United-States"
37	"Private"	"Some-college"	10	"Separated"	"Handlers-cleaners"	"Not-in-family"	"Black"	"Male"	"United-States"
43	"Private"	"Some-college"	10	"Divorced"	"Adm-clerical"	"Own-child"	"White"	"Female"	"United-States"
49	"State-gov"	"Some-college"	10	"Divorced"	"Adm-clerical"	"Unmarried"	"White"	"Female"	"United-States"
17	"Private"	"10th"	6	"Never-married"	"Other-service"	"Own-child"	"White"	"Female"	"United-States"
32	"Private"	"HS-grad"	9	"Never-married"	"Other-service"	"Not-in-family"	"White"	"Male"	"United-States"
23	"Private"	"Bachelors"	13	"Never-married"	"Prof-specialty"	"Not-in-family"	"White"	"Female"	"United-States"
28	"Private"	"Bachelors"	13	"Married-civ-spouse"	"Prof-specialty"	"Husband"	"White"	"Male"	"United-States"
83	"Self-emp-inc"	"Bachelors"	13	"Married-civ-spouse"	"Exec-managerial"	"Husband"	"White"	"Male"	"United-States"
25	"Private"	"Bachelors"	13	"Never-married"	"Adm-clerical"	"Own-child"	"White"	"Female"	"United-States"
42	"Private"	"Bachelors"	13	"Married-civ-spouse"	"Exec-managerial"	"Husband"	"White"	"Male"	"United-States"
46	"Local-gov"	"11th"	7	"Never-married"	"Other-service"	"Not-in-family"	"White"	"Male"	"United-States"
29	"Private"	"Bachelors"	13	"Never-married"	"Prof-specialty"	"Not-in-family"	"Other"	"Female"	"United-States"
44	"Private"	"Masters"	14	"Married-civ-spouse"	"Exec-managerial"	"Husband"	"White"	"Male"	"United-States"
60	"Self-emp-not-inc"	"Prof-school"	15	"Married-civ-spouse"	"Sales"	"Husband"	"White"	"Male"	"United-States"
30	"Local-gov"	"Assoc-voc"	11	"Divorced"	"Protective-serv"	"Unmarried"	"Amer-Indian-Eskimo"	"Female"	"United-States"
24	"Private"	"Some-college"	10	"Never-married"	"Sales"	"Own-child"	"White"	"Female"	"United-States"
17	"Private"	"10th"	6	"Never-married"	"Other-service"	"Own-child"	"White"	"Female"	"United-States"
31	"Private"	"Assoc-acdm"	12	"Never-married"	"Tech-support"	"Own-child"	"White"	"Female"	"United-States"
52	"Private"	"Some-college"	10	"Married-civ-spouse"	"Craft-repair"	"Husband"	"White"	"Male"	"United-States"
39	"Private"	"Bachelors"	13	"Never-married"	"Exec-managerial"	"Own-child"	"Asian-Pac-Islander"	"Female"	"United-States"
73	"Self-emp-inc"	"Bachelors"	13	"Married-civ-spouse"	"Sales"	"Husband"	"White"	"Male"	"United-States"
38	"Private"	"HS-grad"	9	"Never-married"	"Other-service"	"Unmarried"	"Black"	"Female"	"United-States"
48	"Private"	"HS-grad"	9	"Divorced"	"Other-service"	"Not-in-family"	"Black"	"Female"	"United-States"
60	"Private"	"10th"	6	"Widowed"	"Sales"	"Not-in-family"	"White"	"Female"	"United-States"
26	"Private"	"HS-grad"	9	"Never-married"	"Transport-moving"	"Not-in-family"	"White"	"Male"	"United-States"
20	"Private"	"HS-grad"	9	"Never-married"	"Other-service"	"Other-relative"	"White"	"Male"	"United-States"
54	"State-gov"	"Doctorate"	16	"Never-married"	"Exec-managerial"	"Not-in-family"	"White"	"Female"	"United-States"
50	"Local-gov"	"HS-grad"	9	"Married-civ-spouse"	"Other-service"	"Husband"	"Black"	"Male"	"United-States"
20	"Private"	"Some-college"	10	"Never-married"	"Adm-clerical"	"Own-child"	"White"	"Female"	"United-States"
23	"Private"	"Some-college"	10	"Never-married"	"Adm-clerical"	"Other-relative"	"Black"	"Male"	"United-States"
35	"Private"	"Assoc-voc"	11	"Married-civ-spouse"	"Craft-repair"	"Husband"	"White"	"Male"	"United-States"
43	"Private"	"10th"	6	"Never-married"	"Machine-op-inspct"	"Not-in-family"	"Black"	"Male"	"United-States"
50	"Private"	"HS-grad"	9	"Married-civ-spouse"	"Adm-clerical"	"Husband"	"White"	"Male"	"United-States"
58	"Private"	"1st-4th"	2	"Separated"	"Farming-fishing"	"Not-in-family"	"Black"	"Male"	"United-States"
55	"State-gov"	"Assoc-acdm"	12	"Divorced"	"Adm-clerical"	"Own-child"	"Asian-Pac-Islander"	"Male"	"United-States"
29	"Private"	"Bachelors"	13	"Married-civ-spouse"	"Exec-managerial"	"Husband"	"White"	"Male"	"United-States"
47	"Private"	"Some-college"	10	"Divorced"	"Machine-op-inspct"	"Not-in-family"	"White"	"Female"	"United-States"
39	"Private"	"HS-grad"	9	"Married-civ-spouse"	"Prof-specialty"	"Wife"	"Black"	"Female"	"United-States"
63	"Local-gov"	"HS-grad"	9	"Married-civ-spouse"	"Adm-clerical"	"Wife"	"White"	"Female"	"United-States"
27	"Private"	"HS-grad"	9	"Never-married"	"Transport-moving"	"Not-in-family"	"White"	"Male"	"United-States"
38	"Private"	"Some-college"	10	"Never-married"	"Exec-managerial"	"Own-child"	"White"	"Female"	"United-States"
25	"Private"	"HS-grad"	9	"Never-married"	"Handlers-cleaners"	"Not-in-family"	"White"	"Male"	"United-States"
31	"Private"	"HS-grad"	9	"Married-civ-spouse"	"Other-service"	"Husband"	"White"	"Male"	"Mexico"
40	"Federal-gov"	"Some-college"	10	"Never-married"	"Adm-clerical"	"Own-child"	"White"	"Female"	"United-States"
42	"Private"	"Doctorate"	16	"Never-married"	"Prof-specialty"	"Not-in-family"	"White"	"Male"	"United-States"
52	"Private"	"HS-grad"	9	"Married-civ-spouse"	"Sales"	"Husband"	"White"	"Male"	"United-States"
46	"Private"	"Bachelors"	13	"Married-civ-spouse"	"Adm-clerical"	"Husband"	"White"	"Male"	"United-States"
31	"Private"	"Some-college"	10	"Separated"	"Other-service"	"Unmarried"	"White"	"Female"	"Mexico"
33	"Private"	"HS-grad"	9	"Divorced"	"Other-service"	"Unmarried"	"White"	"Female"	"United-States"
58	"Private"	"HS-grad"	9	"Never-married"	"Adm-clerical"	"Unmarried"	"White"	"Female"	"United-States"
52	"Local-gov"	"HS-grad"	9	"Divorced"	"Tech-support"	"Unmarried"	"White"	"Male"	"United-States"
25	"Self-emp-not-inc"	"Bachelors"	13	"Never-married"	"Exec-managerial"	"Not-in-family"	"White"	"Male"	"United-States"
54	"Private"	"Bachelors"	13	"Married-civ-spouse"	"Sales"	"Husband"	"White"	"Male"	"United-States"
46	"Private"	"Masters"	14	"Married-civ-spouse"	"Adm-clerical"	"Husband"	"White"	"Male"	"United-States"
28	"Private"	"HS-grad"	9	"Married-civ-spouse"	"Craft-repair"	"Husband"	"White"	"Male"	"United-States"
24	"Self-emp-not-inc"	"7th-8th"	4	"Married-civ-spouse"	"Craft-repair"	"Husband"	"White"	"Male"	"United-States"
39	"Private"	"Bachelors"	13	"Never-married"	"Exec-managerial"	"Not-in-family"	"White"	"Female"	"United-States"
60	"Federal-gov"	"Some-college"	10	"Married-civ-spouse"	"Tech-support"	"Husband"	"White"	"Male"	"United-States"
22	"Private"	"HS-grad"	9	"Never-married"	"Other-service"	"Unmarried"	"White"	"Female"	"United-States"
27	"Private"	"Bachelors"	13	"Never-married"	"Exec-managerial"	"Own-child"	"White"	"Female"	"United-States"
35	"Private"	"Bachelors"	13	"Married-civ-spouse"	"Sales"	"Husband"	"White"	"Male"	"United-States"
47	"Private"	"Bachelors"	13	"Married-civ-spouse"	"Prof-specialty"	"Husband"	"White"	"Male"	"United-States"
33	"Self-emp-not-inc"	"Bachelors"	13	"Married-civ-spouse"	"Prof-specialty"	"Wife"	"White"	"Female"	"United-States"
40	"Self-emp-inc"	"Bachelors"	13	"Married-civ-spouse"	"Exec-managerial"	"Husband"	"White"	"Male"	"United-States"
38	"Private"	"Bachelors"	13	"Married-civ-spouse"	"Exec-managerial"	"Husband"	"White"	"Male"	"United-States"
26	"Private"	"Assoc-acdm"	12	"Separated"	"Craft-repair"	"Not-in-family"	"Other"	"Female"	"United-States"
54	"Self-emp-not-inc"	"Bachelors"	13	"Married-civ-spouse"	"Sales"	"Husband"	"White"	"Male"	"United-States"
60	"Private"	"7th-8th"	4	"Divorced"	"Machine-op-inspct"	"Not-in-family"	"White"	"Male"	"United-States"
32	"Private"	"Masters"	14	"Never-married"	"Exec-managerial"	"Not-in-family"	"White"	"Female"	"United-States"
19	"State-gov"	"Some-college"	10	"Never-married"	"Adm-clerical"	"Own-child"	"White"	"Female"	"United-States"
31	"Private"	"11th"	7	"Never-married"	"Adm-clerical"	"Unmarried"	"White"	"Female"	"United-States"
29	"Private"	"HS-grad"	9	"Separated"	"Sales"	"Unmarried"	"White"	"Female"	"United-States"
39	"Private"	"HS-grad"	9	"Never-married"	"Sales"	"Unmarried"	"Black"	"Female"	"United-States"
26	"Private"	"HS-grad"	9	"Divorced"	"Other-service"	"Unmarried"	"White"	"Female"	"United-States"
27	"Private"	"Assoc-voc"	11	"Never-married"	"Exec-managerial"	"Own-child"	"White"	"Male"	"United-States"
52	"Private"	"9th"	5	"Widowed"	"Adm-clerical"	"Unmarried"	"White"	"Female"	"United-States"
50	"Local-gov"	"Some-college"	10	"Divorced"	"Other-service"	"Unmarried"	"Black"	"Female"	"United-States"
51	"Private"	"HS-grad"	9	"Married-civ-spouse"	"Machine-op-inspct"	"Husband"	"White"	"Male"	"United-States"
51	"Federal-gov"	"HS-grad"	9	"Married-civ-spouse"	"Adm-clerical"	"Husband"	"White"	"Male"	"United-States"
40	"Private"	"HS-grad"	9	"Married-civ-spouse"	"Sales"	"Husband"	"White"	"Male"	"United-States"
61	"Private"	"7th-8th"	4	"Widowed"	"Farming-fishing"	"Not-in-family"	"Black"	"Male"	"United-States"
35	"Private"	"HS-grad"	9	"Divorced"	"Craft-repair"	"Unmarried"	"White"	"Male"	"United-States"
31	"Private"	"Masters"	14	"Married-civ-spouse"	"Exec-managerial"	"Husband"	"White"	"Male"	"United-States"
43	"Private"	"HS-grad"	9	"Married-civ-spouse"	"Craft-repair"	"Husband"	"White"	"Male"	"United-States"
